0.002,0.01058167,0.001,0.5005,0.125,235,187,166 
0.002,0.01058167,0.001,0.5005,0.13,237,187,165 
0.002,0.01058167,0.001,0.5005,0.135,237,187,170 
0.002,0.01058167,0.001,0.75025,0.115,237,189,162 
0.002,0.01058167,0.001,0.75025,0.12,239,188,170 
0.002,0.01058167,0.001,0.75025,0.125,240,186,170 
0.002,0.01058167,0.001,0.75025,0.13,241,187,171 
0.002,0.01058167,0.001,0.75025,0.135,240,188,169 
0.002,0.01058167,0.001,1.0,0.115,242,190,159 
0.002,0.01058167,0.001,1.0,0.12,241,190,162 
0.002,0.01058167,0.001,1.0,0.125,241,188,165 
0.002,0.01058167,0.001,1.0,0.13,242,189,166 
0.002,0.01058167,0.001,1.0,0.135,242,191,169 
0.002,0.02755405,0.001,0.001,0.115,214,158,155 
0.002,0.02755405,0.001,0.001,0.12,215,159,158 
0.002,0.02755405,0.001,0.001,0.125,215,160,155 
0.002,0.02755405,0.001,0.001,0.13,215,161,154 
0.002,0.02755405,0.001,0.001,0.135,217,164,158 
0.002,0.02755405,0.001,0.25075,0.115,219,161,151 
0.002,0.02755405,0.001,0.25075,0.12,220,162,152 
0.002,0.02755405,0.001,0.25075,0.125,218,162,154 
0.002,0.02755405,0.001,0.25075,0.13,218,160,153 
0.002,0.02755405,0.001,0.25075,0.135,218,161,152 
0.002,0.02755405,0.001,0.5005,0.115,227,158,149 
0.002,0.02755405,0.001,0.5005,0.12,226,160,151 
0.002,0.02755405,0.001,0.5005,0.125,229,162,152 
0.002,0.02755405,0.001,0.5005,0.13,224,162,152 
0.002,0.02755405,0.001,0.5005,0.135,224,162,152 
0.002,0.02755405,0.001,0.75025,0.115,227,155,142 
0.002,0.02755405,0.001,0.75025,0.12,229,159,147 
0.002,0.02755405,0.001,0.75025,0.125,230,159,150 
0.002,0.02755405,0.001,0.75025,0.13,230,155,151 
0.002,0.02755405,0.001,0.75025,0.135,230,158,150 
0.002,0.02755405,0.001,1.0,0.115,232,159,143 
0.002,0.02755405,0.001,1.0,0.12,233,162,144 
0.002,0.02755405,0.001,1.0,0.125,232,162,148 
0.002,0.02755405,0.001,1.0,0.13,233,163,146 
0.002,0.02755405,0.001,1.0,0.135,235,164,146 
0.002,0.05961064,0.001,0.001,0.115,184,134,142 
0.002,0.05961064,0.001,0.001,0.12,188,139,146 
0.002,0.05961064,0.001,0.001,0.125,190,139,150 
0.002,0.05961064,0.001,0.001,0.13,188,141,151 
0.002,0.05961064,0.001,0.001,0.135,192,138,151 
0.002,0.05961064,0.001,0.25075,0.115,197,138,137 
0.002,0.05961064,0.001,0.25075,0.12,200,142,140 
0.002,0.05961064,0.001,0.25075,0.125,198,139,144 
0.002,0.05961064,0.001,0.25075,0.13,200,137,142 
0.002,0.05961064,0.001,0.25075,0.135,201,138,148 
0.002,0.05961064,0.001,0.5005,0.115,205,136,133 
0.002,0.05961064,0.001,0.5005,0.12,205,139,133 
0.002,0.05961064,0.001,0.5005,0.125,206,138,137 
0.002,0.05961064,0.001,0.5005,0.13,204,136,138 
0.002,0.05961064,0.001,0.5005,0.135,205,138,142 
0.002,0.05961064,0.001,0.75025,0.115,213,136,131 
0.002,0.05961064,0.001,0.75025,0.12,214,138,136 
0.002,0.05961064,0.001,0.75025,0.125,216,135,140 
0.002,0.05961064,0.001,0.75025,0.13,215,137,135 
0.002,0.05961064,0.001,0.75025,0.135,216,139,140 
0.002,0.05961064,0.001,1.0,0.115,222,143,130 
0.002,0.05961064,0.001,1.0,0.12,220,142,132 
0.002,0.05961064,0.001,1.0,0.125,222,141,132 
0.002,0.05961064,0.001,1.0,0.13,222,140,133 
0.002,0.05961064,0.001,1.0,0.135,222,141,139 
0.002,0.11380067,0.001,0.001,0.115,173,121,140 
0.002,0.11380067,0.001,0.001,0.12,174,118,145 
0.002,0.11380067,0.001,0.001,0.125,175,127,143 
0.002,0.11380067,0.001,0.001,0.13,176,122,145 
0.002,0.11380067,0.001,0.001,0.135,179,127,144 
0.002,0.11380067,0.001,0.25075,0.115,175,123,135 
0.002,0.11380067,0.001,0.25075,0.12,177,120,136 
0.002,0.11380067,0.001,0.25075,0.125,179,122,138 
0.002,0.11380067,0.001,0.25075,0.13,181,123,139 
0.002,0.11380067,0.001,0.25075,0.135,180,122,140 
0.002,0.11380067,0.001,0.5005,0.115,184,118,133 
0.002,0.11380067,0.001,0.5005,0.12,188,120,136 
0.002,0.11380067,0.001,0.5005,0.125,188,123,134 
0.002,0.11380067,0.001,0.5005,0.13,193,122,132 
0.002,0.11380067,0.001,0.5005,0.135,192,123,132 
0.002,0.11380067,0.001,0.75025,0.115,196,119,129 
0.002,0.11380067,0.001,0.75025,0.12,196,123,129 
0.002,0.11380067,0.001,0.75025,0.125,196,119,134 
0.002,0.11380067,0.001,0.75025,0.13,197,121,138 
0.002,0.11380067,0.001,0.75025,0.135,197,126,132 
0.002,0.11380067,0.001,1.0,0.115,207,124,123 
0.002,0.11380067,0.001,1.0,0.12,211,122,126 
0.002,0.11380067,0.001,1.0,0.125,213,124,130 
0.002,0.11380067,0.001,1.0,0.13,216,117,132 
0.002,0.11380067,0.001,1.0,0.135,214,118,130 
0.002,0.19852913,0.001,0.001,0.115,154,121,132 
0.002,0.19852913,0.001,0.001,0.12,164,119,130 
0.002,0.19852913,0.001,0.001,0.125,169,119,132 
0.002,0.19852913,0.001,0.001,0.13,168,121,133 
0.002,0.19852913,0.001,0.001,0.135,166,122,135 
0.002,0.19852913,0.001,0.25075,0.115,170,120,123 
0.002,0.19852913,0.001,0.25075,0.12,171,119,126 
0.002,0.19852913,0.001,0.25075,0.125,169,122,130 
0.002,0.19852913,0.001,0.25075,0.13,173,119,134 
0.002,0.19852913,0.001,0.25075,0.135,169,124,135 
0.002,0.19852913,0.001,0.5005,0.115,184,125,119 
0.002,0.19852913,0.001,0.5005,0.12,183,123,122 
0.002,0.19852913,0.001,0.5005,0.125,179,115,122 
0.002,0.19852913,0.001,0.5005,0.13,176,115,130 
0.002,0.19852913,0.001,0.5005,0.135,177,124,130 
0.002,0.19852913,0.001,0.75025,0.115,184,120,123 
0.002,0.19852913,0.001,0.75025,0.12,181,119,124 
0.002,0.19852913,0.001,0.75025,0.125,185,118,124 
0.002,0.19852913,0.001,0.75025,0.13,188,118,132 
0.002,0.19852913,0.001,0.75025,0.135,185,118,131 
0.002,0.19852913,0.001,1.0,0.115,200,117,120 
0.002,0.19852913,0.001,1.0,0.12,202,118,123 
0.002,0.19852913,0.001,1.0,0.125,203,115,123 
0.002,0.19852913,0.001,1.0,0.13,205,112,127 
0.002,0.19852913,0.001,1.0,0.135,205,111,128 
0.002,0.32355675,0.001,0.001,0.115,137,103,129 
0.002,0.32355675,0.001,0.001,0.12,140,109,131 
0.002,0.32355675,0.001,0.001,0.125,139,111,128 
0.002,0.32355675,0.001,0.001,0.13,142,110,128 
0.002,0.32355675,0.001,0.001,0.135,143,115,136 
0.002,0.32355675,0.001,0.25075,0.115,150,105,129 
0.002,0.32355675,0.001,0.25075,0.12,147,108,130 
0.002,0.32355675,0.001,0.25075,0.125,144,112,128 
0.002,0.32355675,0.001,0.25075,0.13,146,111,131 
0.002,0.32355675,0.001,0.25075,0.135,151,109,133 
0.002,0.32355675,0.001,0.5005,0.115,154,101,131 
0.002,0.32355675,0.001,0.5005,0.12,155,102,133 
0.002,0.32355675,0.001,0.5005,0.125,158,106,129 
0.002,0.32355675,0.001,0.5005,0.13,159,109,130 
0.002,0.32355675,0.001,0.5005,0.135,155,108,133 
0.002,0.32355675,0.001,0.75025,0.115,169,101,125 
0.002,0.32355675,0.001,0.75025,0.12,161,107,129 
0.002,0.32355675,0.001,0.75025,0.125,165,109,128 
0.002,0.32355675,0.001,0.75025,0.13,169,107,128 
0.002,0.32355675,0.001,0.75025,0.135,170,106,132 
0.002,0.32355675,0.001,1.0,0.115,188,97,123 
0.002,0.32355675,0.001,1.0,0.12,185,102,130 
0.002,0.32355675,0.001,1.0,0.125,186,104,129 
0.002,0.32355675,0.001,1.0,0.13,189,105,129 
0.002,0.32355675,0.001,1.0,0.135,188,103,134 
0.002,0.5,0.001,0.001,0.115,138,114,125 
0.002,0.5,0.001,0.001,0.12,135,114,127 
0.002,0.5,0.001,0.001,0.125,134,122,123 
0.002,0.5,0.001,0.001,0.13,134,122,125 
0.002,0.5,0.001,0.001,0.135,138,121,133 
0.002,0.5,0.001,0.25075,0.115,142,112,123 
0.002,0.5,0.001,0.25075,0.12,139,113,127 
0.002,0.5,0.001,0.25075,0.125,145,120,123 
0.002,0.5,0.001,0.25075,0.13,135,121,129 
0.002,0.5,0.001,0.25075,0.135,144,119,136 
0.002,0.5,0.001,0.5005,0.115,145,109,123 
0.002,0.5,0.001,0.5005,0.12,147,115,125 
0.002,0.5,0.001,0.5005,0.125,145,117,122 
0.002,0.5,0.001,0.5005,0.13,148,116,123 
0.002,0.5,0.001,0.5005,0.135,150,120,131 
0.002,0.5,0.001,0.75025,0.115,153,111,128 
0.002,0.5,0.001,0.75025,0.12,154,114,123 
0.002,0.5,0.001,0.75025,0.125,157,117,120 
0.002,0.5,0.001,0.75025,0.13,157,117,119 
0.002,0.5,0.001,0.75025,0.135,154,123,129 
0.002,0.5,0.001,1.0,0.115,172,112,127 
0.002,0.5,0.001,1.0,0.12,176,119,128 
0.002,0.5,0.001,1.0,0.125,176,120,128 
0.002,0.5,0.001,1.0,0.13,180,121,123 
0.002,0.5,0.001,1.0,0.135,181,119,129 
0.01295083,0.003,0.001,0.001,0.115,240,196,166 
0.01295083,0.003,0.001,0.001,0.12,240,195,164 
0.01295083,0.003,0.001,0.001,0.125,240,194,164 
0.01295083,0.003,0.001,0.001,0.13,240,195,167 
0.01295083,0.003,0.001,0.001,0.135,239,195,167 
0.01295083,0.003,0.001,0.25075,0.115,240,196,165 
0.01295083,0.003,0.001,0.25075,0.12,241,196,165 
0.01295083,0.003,0.001,0.25075,0.125,241,196,164 
0.01295083,0.003,0.001,0.25075,0.13,240,196,166 
0.01295083,0.003,0.001,0.25075,0.135,242,194,166 
0.01295083,0.003,0.001,0.5005,0.115,242,197,165 
0.01295083,0.003,0.001,0.5005,0.12,241,197,166 
0.01295083,0.003,0.001,0.5005,0.125,240,197,166 
0.01295083,0.003,0.001,0.5005,0.13,240,197,165 
0.01295083,0.003,0.001,0.5005,0.135,240,197,165 
0.01295083,0.003,0.001,0.75025,0.115,244,197,164 
0.01295083,0.003,0.001,0.75025,0.12,244,196,163 
0.01295083,0.003,0.001,0.75025,0.125,244,196,163 
0.01295083,0.003,0.001,0.75025,0.13,243,196,164 
0.01295083,0.003,0.001,0.75025,0.135,243,196,163 
0.01295083,0.003,0.001,1.0,0.115,245,196,167 
0.01295083,0.003,0.001,1.0,0.12,246,196,166 
0.01295083,0.003,0.001,1.0,0.125,245,195,166 
0.01295083,0.003,0.001,1.0,0.13,244,195,166 
0.01295083,0.003,0.001,1.0,0.135,245,196,166 
0.01295083,0.01058167,0.001,0.001,0.115,224,167,153 
0.01295083,0.01058167,0.001,0.001,0.12,223,167,153 
0.01295083,0.01058167,0.001,0.001,0.125,224,168,153 
0.01295083,0.01058167,0.001,0.001,0.13,223,168,152 
0.01295083,0.01058167,0.001,0.001,0.135,221,169,151 
0.01295083,0.01058167,0.001,0.25075,0.115,226,168,149 
0.01295083,0.01058167,0.001,0.25075,0.12,227,169,148 
0.01295083,0.01058167,0.001,0.25075,0.125,225,168,149 
0.01295083,0.01058167,0.001,0.25075,0.13,225,168,152 
0.01295083,0.01058167,0.001,0.25075,0.135,225,169,147 
0.01295083,0.01058167,0.001,0.5005,0.115,228,169,150 
0.01295083,0.01058167,0.001,0.5005,0.12,228,168,149 
0.01295083,0.01058167,0.001,0.5005,0.125,228,169,151 
0.01295083,0.01058167,0.001,0.5005,0.13,228,169,152 
0.01295083,0.01058167,0.001,0.5005,0.135,228,168,151 
0.01295083,0.01058167,0.001,0.75025,0.115,230,171,147 
0.01295083,0.01058167,0.001,0.75025,0.12,230,170,147 
0.01295083,0.01058167,0.001,0.75025,0.125,231,171,147 
0.01295083,0.01058167,0.001,0.75025,0.13,230,171,147 
0.01295083,0.01058167,0.001,0.75025,0.135,229,171,147 
0.01295083,0.01058167,0.001,1.0,0.115,228,171,144 
0.01295083,0.01058167,0.001,1.0,0.12,229,171,144 
0.01295083,0.01058167,0.001,1.0,0.125,231,172,147 
0.01295083,0.01058167,0.001,1.0,0.13,231,172,147 
0.01295083,0.01058167,0.001,1.0,0.135,230,172,147 
0.01295083,0.02755405,0.001,0.001,0.115,206,149,140 
0.01295083,0.02755405,0.001,0.001,0.12,206,151,142 
0.01295083,0.02755405,0.001,0.001,0.125,206,151,140 
0.01295083,0.02755405,0.001,0.001,0.13,206,150,143 
0.01295083,0.02755405,0.001,0.001,0.135,206,151,141 
0.01295083,0.02755405,0.001,0.25075,0.115,213,147,137 
0.01295083,0.02755405,0.001,0.25075,0.12,211,147,134 
0.01295083,0.02755405,0.001,0.25075,0.125,211,149,135 
0.01295083,0.02755405,0.001,0.25075,0.13,211,150,136 
0.01295083,0.02755405,0.001,0.25075,0.135,212,151,132 
0.01295083,0.02755405,0.001,0.5005,0.115,211,150,138 
0.01295083,0.02755405,0.001,0.5005,0.12,210,149,138 
0.01295083,0.02755405,0.001,0.5005,0.125,210,150,134 
0.01295083,0.02755405,0.001,0.5005,0.13,211,152,133 
0.01295083,0.02755405,0.001,0.5005,0.135,212,151,132 
0.01295083,0.02755405,0.001,0.75025,0.115,214,151,132 
0.01295083,0.02755405,0.001,0.75025,0.12,214,151,134 
0.01295083,0.02755405,0.001,0.75025,0.125,214,151,132 
0.01295083,0.02755405,0.001,0.75025,0.13,215,152,132 
0.01295083,0.02755405,0.001,0.75025,0.135,214,153,134 
0.01295083,0.02755405,0.001,1.0,0.115,221,149,127 
0.01295083,0.02755405,0.001,1.0,0.12,220,151,127 
0.01295083,0.02755405,0.001,1.0,0.125,219,151,127 
0.01295083,0.02755405,0.001,1.0,0.13,220,150,127 
0.01295083,0.02755405,0.001,1.0,0.135,220,149,127 
0.01295083,0.05961064,0.001,0.001,0.115,185,125,133 
0.01295083,0.05961064,0.001,0.001,0.12,187,129,136 
0.01295083,0.05961064,0.001,0.001,0.125,186,130,138 
0.01295083,0.05961064,0.001,0.001,0.13,186,130,139 
0.01295083,0.05961064,0.001,0.001,0.135,187,131,139 
0.01295083,0.05961064,0.001,0.25075,0.115,187,121,126 
0.01295083,0.05961064,0.001,0.25075,0.12,189,125,130 
0.01295083,0.05961064,0.001,0.25075,0.125,188,128,129 
0.01295083,0.05961064,0.001,0.25075,0.13,193,128,122 
0.01295083,0.05961064,0.001,0.25075,0.135,190,134,123 
0.01295083,0.05961064,0.001,0.5005,0.115,201,127,122 
0.01295083,0.05961064,0.001,0.5005,0.12,199,127,128 
0.01295083,0.05961064,0.001,0.5005,0.125,197,126,126 
0.01295083,0.05961064,0.001,0.5005,0.13,199,128,123 
0.01295083,0.05961064,0.001,0.5005,0.135,198,128,120 
0.01295083,0.05961064,0.001,0.75025,0.115,208,127,119 
0.01295083,0.05961064,0.001,0.75025,0.12,207,129,118 
0.01295083,0.05961064,0.001,0.75025,0.125,207,128,119 
0.01295083,0.05961064,0.001,0.75025,0.13,206,128,121 
0.01295083,0.05961064,0.001,0.75025,0.135,209,127,123 
0.01295083,0.05961064,0.001,1.0,0.115,214,130,121 
0.01295083,0.05961064,0.001,1.0,0.12,214,130,122 
0.01295083,0.05961064,0.001,1.0,0.125,214,131,121 
0.01295083,0.05961064,0.001,1.0,0.13,216,132,125 
0.01295083,0.05961064,0.001,1.0,0.135,215,132,120 
0.01295083,0.11380067,0.001,0.001,0.115,161,115,119 
0.01295083,0.11380067,0.001,0.001,0.12,158,112,122 
0.01295083,0.11380067,0.001,0.001,0.125,159,115,124 
0.01295083,0.11380067,0.001,0.001,0.13,162,113,124 
0.01295083,0.11380067,0.001,0.001,0.135,163,117,126 
0.01295083,0.11380067,0.001,0.25075,0.115,172,109,119 
0.01295083,0.11380067,0.001,0.25075,0.12,169,112,123 
0.01295083,0.11380067,0.001,0.25075,0.125,171,109,124 
0.01295083,0.11380067,0.001,0.25075,0.13,168,113,122 
0.01295083,0.11380067,0.001,0.25075,0.135,169,120,120 
0.01295083,0.11380067,0.001,0.5005,0.115,183,112,119 
0.01295083,0.11380067,0.001,0.5005,0.12,182,116,119 
0.01295083,0.11380067,0.001,0.5005,0.125,181,115,122 
0.01295083,0.11380067,0.001,0.5005,0.13,177,117,123 
0.01295083,0.11380067,0.001,0.5005,0.135,177,120,122 
0.01295083,0.11380067,0.001,0.75025,0.115,188,111,114 
0.01295083,0.11380067,0.001,0.75025,0.12,188,112,114 
0.01295083,0.11380067,0.001,0.75025,0.125,187,115,117 
0.01295083,0.11380067,0.001,0.75025,0.13,185,113,118 
0.01295083,0.11380067,0.001,0.75025,0.135,186,115,116 
0.01295083,0.11380067,0.001,1.0,0.115,203,117,114 
0.01295083,0.11380067,0.001,1.0,0.12,201,115,115 
0.01295083,0.11380067,0.001,1.0,0.125,201,119,117 
0.01295083,0.11380067,0.001,1.0,0.13,200,117,118 
0.01295083,0.11380067,0.001,1.0,0.135,200,122,117 
0.01295083,0.19852913,0.001,0.001,0.115,154,113,118 
0.01295083,0.19852913,0.001,0.001,0.12,154,115,121 
0.01295083,0.19852913,0.001,0.001,0.125,154,117,121 
0.01295083,0.19852913,0.001,0.001,0.13,153,118,128 
0.01295083,0.19852913,0.001,0.001,0.135,155,120,124 
0.01295083,0.19852913,0.001,0.25075,0.115,159,109,114 
0.01295083,0.19852913,0.001,0.25075,0.12,154,113,120 
0.01295083,0.19852913,0.001,0.25075,0.125,153,119,119 
0.01295083,0.19852913,0.001,0.25075,0.13,158,116,124 
0.01295083,0.19852913,0.001,0.25075,0.135,155,119,121 
0.01295083,0.19852913,0.001,0.5005,0.115,166,115,112 
0.01295083,0.19852913,0.001,0.5005,0.12,162,111,118 
0.01295083,0.19852913,0.001,0.5005,0.125,163,115,111 
0.01295083,0.19852913,0.001,0.5005,0.13,163,113,116 
0.01295083,0.19852913,0.001,0.5005,0.135,165,117,118 
0.01295083,0.19852913,0.001,0.75025,0.115,180,111,111 
0.01295083,0.19852913,0.001,0.75025,0.12,179,113,114 
0.01295083,0.19852913,0.001,0.75025,0.125,178,111,113 
0.01295083,0.19852913,0.001,0.75025,0.13,178,112,121 
0.01295083,0.19852913,0.001,0.75025,0.135,179,112,121 
0.01295083,0.19852913,0.001,1.0,0.115,193,114,113 
0.01295083,0.19852913,0.001,1.0,0.12,192,116,111 
0.01295083,0.19852913,0.001,1.0,0.125,193,109,110 
0.01295083,0.19852913,0.001,1.0,0.13,194,111,116 
0.01295083,0.19852913,0.001,1.0,0.135,193,115,118 
0.01295083,0.32355675,0.001,0.001,0.115,140,104,112 
0.01295083,0.32355675,0.001,0.001,0.12,142,103,117 
0.01295083,0.32355675,0.001,0.001,0.125,136,105,122 
0.01295083,0.32355675,0.001,0.001,0.13,130,108,128 
0.01295083,0.32355675,0.001,0.001,0.135,129,111,124 
0.01295083,0.32355675,0.001,0.25075,0.115,138,108,119 
0.01295083,0.32355675,0.001,0.25075,0.12,148,106,120 
0.01295083,0.32355675,0.001,0.25075,0.125,147,106,124 
0.01295083,0.32355675,0.001,0.25075,0.13,148,108,124 
0.01295083,0.32355675,0.001,0.25075,0.135,146,110,123 
0.01295083,0.32355675,0.001,0.5005,0.115,152,99,118 
0.01295083,0.32355675,0.001,0.5005,0.12,156,102,119 
0.01295083,0.32355675,0.001,0.5005,0.125,151,104,124 
0.01295083,0.32355675,0.001,0.5005,0.13,150,107,124 
0.01295083,0.32355675,0.001,0.5005,0.135,153,105,123 
0.01295083,0.32355675,0.001,0.75025,0.115,162,99,115 
0.01295083,0.32355675,0.001,0.75025,0.12,164,102,121 
0.01295083,0.32355675,0.001,0.75025,0.125,159,102,120 
0.01295083,0.32355675,0.001,0.75025,0.13,155,105,122 
0.01295083,0.32355675,0.001,0.75025,0.135,158,104,124 
0.01295083,0.32355675,0.001,1.0,0.115,179,96,113 
0.01295083,0.32355675,0.001,1.0,0.12,180,97,115 
0.01295083,0.32355675,0.001,1.0,0.125,180,102,115 
0.01295083,0.32355675,0.001,1.0,0.13,179,106,116 
0.01295083,0.32355675,0.001,1.0,0.135,181,103,120 
0.01295083,0.5,0.001,0.001,0.115,137,111,117 
0.01295083,0.5,0.001,0.001,0.12,138,112,122 
0.01295083,0.5,0.001,0.001,0.125,137,113,125 
0.01295083,0.5,0.001,0.001,0.13,138,114,119 
0.01295083,0.5,0.001,0.001,0.135,139,116,121 
0.01295083,0.5,0.001,0.25075,0.115,137,110,114 
0.01295083,0.5,0.001,0.25075,0.12,133,116,123 
0.01295083,0.5,0.001,0.25075,0.125,135,113,121 
0.01295083,0.5,0.001,0.25075,0.13,137,111,119 
0.01295083,0.5,0.001,0.25075,0.135,140,115,117 
0.01295083,0.5,0.001,0.5005,0.115,143,108,115 
0.01295083,0.5,0.001,0.5005,0.12,147,111,120 
0.01295083,0.5,0.001,0.5005,0.125,147,113,119 
0.01295083,0.5,0.001,0.5005,0.13,141,116,119 
0.01295083,0.5,0.001,0.5005,0.135,137,115,121 
0.01295083,0.5,0.001,0.75025,0.115,151,113,113 
0.01295083,0.5,0.001,0.75025,0.12,149,112,120 
0.01295083,0.5,0.001,0.75025,0.125,151,114,120 
0.01295083,0.5,0.001,0.75025,0.13,147,118,119 
0.01295083,0.5,0.001,0.75025,0.135,150,116,115 
0.01295083,0.5,0.001,1.0,0.115,167,107,111 
0.01295083,0.5,0.001,1.0,0.12,169,108,116 
0.01295083,0.5,0.001,1.0,0.125,168,110,117 
0.01295083,0.5,0.001,1.0,0.13,167,110,119 
0.01295083,0.5,0.001,1.0,0.135,170,113,113 
0.04059452,0.003,0.001,0.001,0.115,223,173,126 
0.04059452,0.003,0.001,0.001,0.12,222,172,126 
0.04059452,0.003,0.001,0.001,0.125,222,172,125 
0.04059452,0.003,0.001,0.001,0.13,220,170,127 
0.04059452,0.003,0.001,0.001,0.135,219,170,125 
0.04059452,0.003,0.001,0.25075,0.115,222,175,125 
0.04059452,0.003,0.001,0.25075,0.12,222,173,126 
0.04059452,0.003,0.001,0.25075,0.125,220,173,126 
0.04059452,0.003,0.001,0.25075,0.13,220,171,126 
0.04059452,0.003,0.001,0.25075,0.135,222,172,124 
0.04059452,0.003,0.001,0.5005,0.115,221,174,126 
0.04059452,0.003,0.001,0.5005,0.12,223,171,126 
0.04059452,0.003,0.001,0.5005,0.125,221,172,129 
0.04059452,0.003,0.001,0.5005,0.13,221,170,127 
0.04059452,0.003,0.001,0.5005,0.135,221,173,126 
0.04059452,0.003,0.001,0.75025,0.115,224,174,124 
0.04059452,0.003,0.001,0.75025,0.12,222,174,125 
0.04059452,0.003,0.001,0.75025,0.125,221,173,127 
0.04059452,0.003,0.001,0.75025,0.13,221,170,130 
0.04059452,0.003,0.001,0.75025,0.135,222,172,126 
0.04059452,0.003,0.001,1.0,0.115,224,174,127 
0.04059452,0.003,0.001,1.0,0.12,224,175,129 
0.04059452,0.003,0.001,1.0,0.125,224,174,129 
0.04059452,0.003,0.001,1.0,0.13,223,171,128 
0.04059452,0.003,0.001,1.0,0.135,223,173,124 
0.04059452,0.01058167,0.001,0.001,0.115,206,153,117 
0.04059452,0.01058167,0.001,0.001,0.12,206,153,118 
0.04059452,0.01058167,0.001,0.001,0.125,206,150,119 
0.04059452,0.01058167,0.001,0.001,0.13,206,150,117 
0.04059452,0.01058167,0.001,0.001,0.135,206,148,117 
0.04059452,0.01058167,0.001,0.25075,0.115,210,152,116 
0.04059452,0.01058167,0.001,0.25075,0.12,208,151,117 
0.04059452,0.01058167,0.001,0.25075,0.125,208,150,115 
0.04059452,0.01058167,0.001,0.25075,0.13,208,150,113 
0.04059452,0.01058167,0.001,0.25075,0.135,208,148,114 
0.04059452,0.01058167,0.001,0.5005,0.115,210,153,113 
0.04059452,0.01058167,0.001,0.5005,0.12,209,153,112 
0.04059452,0.01058167,0.001,0.5005,0.125,208,153,115 
0.04059452,0.01058167,0.001,0.5005,0.13,209,151,113 
0.04059452,0.01058167,0.001,0.5005,0.135,210,151,112 
0.04059452,0.01058167,0.001,0.75025,0.115,211,148,118 
0.04059452,0.01058167,0.001,0.75025,0.12,210,149,120 
0.04059452,0.01058167,0.001,0.75025,0.125,210,149,119 
0.04059452,0.01058167,0.001,0.75025,0.13,209,150,117 
0.04059452,0.01058167,0.001,0.75025,0.135,207,149,116 
0.04059452,0.01058167,0.001,1.0,0.115,215,153,117 
0.04059452,0.01058167,0.001,1.0,0.12,213,153,115 
0.04059452,0.01058167,0.001,1.0,0.125,211,152,114 
0.04059452,0.01058167,0.001,1.0,0.13,211,154,113 
0.04059452,0.01058167,0.001,1.0,0.135,211,153,115 
0.04059452,0.02755405,0.001,0.001,0.115,188,125,117 
0.04059452,0.02755405,0.001,0.001,0.12,188,124,119 
0.04059452,0.02755405,0.001,0.001,0.125,189,124,115 
0.04059452,0.02755405,0.001,0.001,0.13,188,126,113 
0.04059452,0.02755405,0.001,0.001,0.135,188,126,113 
0.04059452,0.02755405,0.001,0.25075,0.115,193,127,118 
0.04059452,0.02755405,0.001,0.25075,0.12,193,125,115 
0.04059452,0.02755405,0.001,0.25075,0.125,195,125,115 
0.04059452,0.02755405,0.001,0.25075,0.13,193,125,113 
0.04059452,0.02755405,0.001,0.25075,0.135,193,126,115 
0.04059452,0.02755405,0.001,0.5005,0.115,195,128,112 
0.04059452,0.02755405,0.001,0.5005,0.12,195,128,112 
0.04059452,0.02755405,0.001,0.5005,0.125,196,127,112 
