0.002,0.003,0.001,0.001,0.1,248,210,188 
0.002,0.003,0.001,0.001,0.1375,249,209,188 
0.002,0.003,0.001,0.001,0.175,249,210,189 
0.002,0.003,0.001,0.001,0.2125,249,210,191 
0.002,0.003,0.001,0.001,0.25,251,213,190 
0.002,0.003,0.001,0.25075,0.1,248,211,189 
0.002,0.003,0.001,0.25075,0.1375,249,210,186 
0.002,0.003,0.001,0.25075,0.175,249,210,188 
0.002,0.003,0.001,0.25075,0.2125,250,213,188 
0.002,0.003,0.001,0.25075,0.25,250,213,190 
0.002,0.003,0.001,0.5005,0.1,251,210,187 
0.002,0.003,0.001,0.5005,0.1375,252,210,186 
0.002,0.003,0.001,0.5005,0.175,251,211,189 
0.002,0.003,0.001,0.5005,0.2125,252,211,193 
0.002,0.003,0.001,0.5005,0.25,253,212,189 
0.002,0.003,0.001,0.75025,0.1,249,211,181 
0.002,0.003,0.001,0.75025,0.1375,251,212,185 
0.002,0.003,0.001,0.75025,0.175,251,212,190 
0.002,0.003,0.001,0.75025,0.2125,252,213,191 
0.002,0.003,0.001,0.75025,0.25,253,214,192 
0.002,0.003,0.001,1.0,0.1,250,210,188 
0.002,0.003,0.001,1.0,0.1375,251,212,186 
0.002,0.003,0.001,1.0,0.175,252,212,191 
0.002,0.003,0.001,1.0,0.2125,251,213,195 
0.002,0.003,0.001,1.0,0.25,253,214,191 
0.002,0.01058167,0.001,0.001,0.1,230,184,170 
0.002,0.01058167,0.001,0.001,0.1375,231,183,175 
0.002,0.01058167,0.001,0.001,0.175,234,184,174 
0.002,0.01058167,0.001,0.001,0.2125,234,188,176 
0.002,0.01058167,0.001,0.001,0.25,235,187,183 
0.002,0.01058167,0.001,0.25075,0.1,234,185,166 
0.002,0.01058167,0.001,0.25075,0.1375,236,189,171 
0.002,0.01058167,0.001,0.25075,0.175,237,187,174 
0.002,0.01058167,0.001,0.25075,0.2125,236,190,174 
0.002,0.01058167,0.001,0.25075,0.25,237,191,182 
0.002,0.01058167,0.001,0.5005,0.1,235,187,162 
0.002,0.01058167,0.001,0.5005,0.1375,236,188,168 
0.002,0.01058167,0.001,0.5005,0.175,239,189,173 
0.002,0.01058167,0.001,0.5005,0.2125,239,192,175 
0.002,0.01058167,0.001,0.5005,0.25,238,192,181 
0.002,0.01058167,0.001,0.75025,0.1,236,188,161 
0.002,0.01058167,0.001,0.75025,0.1375,239,188,171 
0.002,0.01058167,0.001,0.75025,0.175,240,191,175 
0.002,0.01058167,0.001,0.75025,0.2125,241,193,175 
0.002,0.01058167,0.001,0.75025,0.25,241,197,176 
0.002,0.01058167,0.001,1.0,0.1,239,188,155 
0.002,0.01058167,0.001,1.0,0.1375,242,190,169 
0.002,0.01058167,0.001,1.0,0.175,242,195,168 
0.002,0.01058167,0.001,1.0,0.2125,240,194,167 
0.002,0.01058167,0.001,1.0,0.25,245,195,173 
0.002,0.02755405,0.001,0.001,0.1,211,159,150 
0.002,0.02755405,0.001,0.001,0.1375,216,165,156 
0.002,0.02755405,0.001,0.001,0.175,215,168,164 
0.002,0.02755405,0.001,0.001,0.2125,220,165,166 
0.002,0.02755405,0.001,0.001,0.25,226,170,172 
0.002,0.02755405,0.001,0.25075,0.1,219,159,143 
0.002,0.02755405,0.001,0.25075,0.1375,222,161,152 
0.002,0.02755405,0.001,0.25075,0.175,224,165,159 
0.002,0.02755405,0.001,0.25075,0.2125,225,170,166 
0.002,0.02755405,0.001,0.25075,0.25,227,167,166 
0.002,0.02755405,0.001,0.5005,0.1,223,158,142 
0.002,0.02755405,0.001,0.5005,0.1375,226,162,152 
0.002,0.02755405,0.001,0.5005,0.175,229,165,161 
0.002,0.02755405,0.001,0.5005,0.2125,233,169,163 
0.002,0.02755405,0.001,0.5005,0.25,231,169,163 
0.002,0.02755405,0.001,0.75025,0.1,230,160,138 
0.002,0.02755405,0.001,0.75025,0.1375,229,157,151 
0.002,0.02755405,0.001,0.75025,0.175,231,166,155 
0.002,0.02755405,0.001,0.75025,0.2125,232,172,155 
0.002,0.02755405,0.001,0.75025,0.25,233,166,159 
0.002,0.02755405,0.001,1.0,0.1,234,160,142 
0.002,0.02755405,0.001,1.0,0.1375,234,162,150 
0.002,0.02755405,0.001,1.0,0.175,238,165,157 
0.002,0.02755405,0.001,1.0,0.2125,237,166,160 
0.002,0.02755405,0.001,1.0,0.25,236,164,161 
0.002,0.05961064,0.001,0.001,0.1,184,130,139 
0.002,0.05961064,0.001,0.001,0.1375,193,138,154 
0.002,0.05961064,0.001,0.001,0.175,199,146,154 
